,Primary_word,Node_A_word,link_category,Node_B_word,link_distance,link_degree,Primary_distance,Primary_degree,link_strength,link_count,primary_link
5982,PRATE,JABBER,FOOLISH TALK,NONSENSICAL,2,0,1,0,4.5,1,N
5983,PRATE,JABBER,FOOLISH TALK,PRATTLE,2,0,1,0,4.5,1,N
5984,PRATE,NONSENSICAL,FOOLISH TALK,BABBLE,2,0,1,0,4.5,1,N
5985,PRATE,NONSENSICAL,FOOLISH TALK,BLATHER,2,0,1,0,4.5,1,N
5986,PRATE,NONSENSICAL,FOOLISH TALK,DRAWL,2,0,1,0,4.5,1,N
5987,PRATE,NONSENSICAL,FOOLISH TALK,DRIVEL,2,0,1,0,4.5,1,N
5988,PRATE,NONSENSICAL,FOOLISH TALK,GIBBERISH,2,0,1,0,4.5,1,N
5989,PRATE,NONSENSICAL,FOOLISH TALK,JABBER,2,0,1,0,4.5,1,N
5990,PRATE,NONSENSICAL,FOOLISH TALK,PRATTLE,2,0,1,0,4.5,1,N
5991,PRATE,PRATE,FOOLISH TALK,BABBLE,1,0,1,0,4.5,1,Y
5992,PRATE,PRATE,FOOLISH TALK,BLATHER,1,0,1,0,4.5,1,Y
5993,PRATE,PRATE,FOOLISH TALK,DRAWL,1,0,1,0,4.5,1,Y
5994,PRATE,PRATE,FOOLISH TALK,DRIVEL,1,0,1,0,4.5,1,Y
5995,PRATE,PRATE,FOOLISH TALK,GIBBERISH,1,0,1,0,4.5,1,Y
5996,PRATE,PRATE,FOOLISH TALK,JABBER,1,0,1,0,4.5,1,Y
5997,PRATE,PRATE,FOOLISH TALK,NONSENSICAL,1,0,1,0,4.5,1,Y
5998,PRATE,PRATE,FOOLISH TALK,PRATTLE,1,0,1,0,4.5,1,Y
5999,PRATE,PRATTLE,FOOLISH TALK,BABBLE,2,0,1,0,4.5,1,N
6000,PRATE,PRATTLE,FOOLISH TALK,BLATHER,2,0,1,0,4.5,1,N
6001,PRATE,PRATTLE,FOOLISH TALK,DRAWL,2,0,1,0,4.5,1,N
6002,PRATE,PRATTLE,FOOLISH TALK,DRIVEL,2,0,1,0,4.5,1,N
6003,PRATE,PRATTLE,FOOLISH TALK,GIBBERISH,2,0,1,0,4.5,1,N
6004,PRATE,PRATTLE,FOOLISH TALK,JABBER,2,0,1,0,4.5,1,N
6005,PRATE,PRATTLE,FOOLISH TALK,NONSENSICAL,2,0,1,0,4.5,1,N
6006,PRATTLE,BABBLE,FOOLISH TALK,BLATHER,2,0,1,0,4.5,1,N
6007,PRATTLE,BABBLE,FOOLISH TALK,DRAWL,2,0,1,0,4.5,1,N
6008,PRATTLE,BABBLE,FOOLISH TALK,DRIVEL,2,0,1,0,4.5,1,N
6009,PRATTLE,BABBLE,FOOLISH TALK,GIBBERISH,2,0,1,0,4.5,1,N
6010,PRATTLE,BABBLE,FOOLISH TALK,JABBER,2,0,1,0,4.5,1,N
6011,PRATTLE,BABBLE,FOOLISH TALK,NONSENSICAL,2,0,1,0,4.5,1,N
6012,PRATTLE,BABBLE,FOOLISH TALK,PRATE,2,0,1,0,4.5,1,N
6013,PRATTLE,BLATHER,FOOLISH TALK,BABBLE,2,0,1,0,4.5,1,N
6014,PRATTLE,BLATHER,FOOLISH TALK,DRAWL,2,0,1,0,4.5,1,N
6015,PRATTLE,BLATHER,FOOLISH TALK,DRIVEL,2,0,1,0,4.5,1,N
6016,PRATTLE,BLATHER,FOOLISH TALK,GIBBERISH,2,0,1,0,4.5,1,N
6017,PRATTLE,BLATHER,FOOLISH TALK,JABBER,2,0,1,0,4.5,1,N
6018,PRATTLE,BLATHER,FOOLISH TALK,NONSENSICAL,2,0,1,0,4.5,1,N
6019,PRATTLE,BLATHER,FOOLISH TALK,PRATE,2,0,1,0,4.5,1,N
6020,PRATTLE,DRAWL,FOOLISH TALK,BABBLE,2,0,1,0,4.5,1,N
6021,PRATTLE,DRAWL,FOOLISH TALK,BLATHER,2,0,1,0,4.5,1,N
6022,PRATTLE,DRAWL,FOOLISH TALK,DRIVEL,2,0,1,0,4.5,1,N
6023,PRATTLE,DRAWL,FOOLISH TALK,GIBBERISH,2,0,1,0,4.5,1,N
6024,PRATTLE,DRAWL,FOOLISH TALK,JABBER,2,0,1,0,4.5,1,N
6025,PRATTLE,DRAWL,FOOLISH TALK,NONSENSICAL,2,0,1,0,4.5,1,N
6026,PRATTLE,DRAWL,FOOLISH TALK,PRATE,2,0,1,0,4.5,1,N
6027,PRATTLE,DRIVEL,FOOLISH TALK,BABBLE,2,0,1,0,4.5,1,N
6028,PRATTLE,DRIVEL,FOOLISH TALK,BLATHER,2,0,1,0,4.5,1,N
6029,PRATTLE,DRIVEL,FOOLISH TALK,DRAWL,2,0,1,0,4.5,1,N
6030,PRATTLE,DRIVEL,FOOLISH TALK,GIBBERISH,2,0,1,0,4.5,1,N
6031,PRATTLE,DRIVEL,FOOLISH TALK,JABBER,2,0,1,0,4.5,1,N
6032,PRATTLE,DRIVEL,FOOLISH TALK,NONSENSICAL,2,0,1,0,4.5,1,N
6033,PRATTLE,DRIVEL,FOOLISH TALK,PRATE,2,0,1,0,4.5,1,N
6034,PRATTLE,GIBBERISH,FOOLISH TALK,BABBLE,2,0,1,0,4.5,1,N
6035,PRATTLE,GIBBERISH,FOOLISH TALK,BLATHER,2,0,1,0,4.5,1,N
6036,PRATTLE,GIBBERISH,FOOLISH TALK,DRAWL,2,0,1,0,4.5,1,N
6037,PRATTLE,GIBBERISH,FOOLISH TALK,DRIVEL,2,0,1,0,4.5,1,N
6038,PRATTLE,GIBBERISH,FOOLISH TALK,JABBER,2,0,1,0,4.5,1,N
6039,PRATTLE,GIBBERISH,FOOLISH TALK,NONSENSICAL,2,0,1,0,4.5,1,N
6040,PRATTLE,GIBBERISH,FOOLISH TALK,PRATE,2,0,1,0,4.5,1,N
6041,PRATTLE,JABBER,FOOLISH TALK,BABBLE,2,0,1,0,4.5,1,N
6042,PRATTLE,JABBER,FOOLISH TALK,BLATHER,2,0,1,0,4.5,1,N
6043,PRATTLE,JABBER,FOOLISH TALK,DRAWL,2,0,1,0,4.5,1,N
6044,PRATTLE,JABBER,FOOLISH TALK,DRIVEL,2,0,1,0,4.5,1,N
6045,PRATTLE,JABBER,FOOLISH TALK,GIBBERISH,2,0,1,0,4.5,1,N
6046,PRATTLE,JABBER,FOOLISH TALK,NONSENSICAL,2,0,1,0,4.5,1,N
6047,PRATTLE,JABBER,FOOLISH TALK,PRATE,2,0,1,0,4.5,1,N
6048,PRATTLE,NONSENSICAL,FOOLISH TALK,BABBLE,2,0,1,0,4.5,1,N
6049,PRATTLE,NONSENSICAL,FOOLISH TALK,BLATHER,2,0,1,0,4.5,1,N
6050,PRATTLE,NONSENSICAL,FOOLISH TALK,DRAWL,2,0,1,0,4.5,1,N
6051,PRATTLE,NONSENSICAL,FOOLISH TALK,DRIVEL,2,0,1,0,4.5,1,N
6052,PRATTLE,NONSENSICAL,FOOLISH TALK,GIBBERISH,2,0,1,0,4.5,1,N
6053,PRATTLE,NONSENSICAL,FOOLISH TALK,JABBER,2,0,1,0,4.5,1,N
6054,PRATTLE,NONSENSICAL,FOOLISH TALK,PRATE,2,0,1,0,4.5,1,N
6055,PRATTLE,PRATE,FOOLISH TALK,BABBLE,2,0,1,0,4.5,1,N
6056,PRATTLE,PRATE,FOOLISH TALK,BLATHER,2,0,1,0,4.5,1,N
6057,PRATTLE,PRATE,FOOLISH TALK,DRAWL,2,0,1,0,4.5,1,N
6058,PRATTLE,PRATE,FOOLISH TALK,DRIVEL,2,0,1,0,4.5,1,N
6059,PRATTLE,PRATE,FOOLISH TALK,GIBBERISH,2,0,1,0,4.5,1,N
6060,PRATTLE,PRATE,FOOLISH TALK,JABBER,2,0,1,0,4.5,1,N
6061,PRATTLE,PRATE,FOOLISH TALK,NONSENSICAL,2,0,1,0,4.5,1,N
6062,PRATTLE,PRATTLE,FOOLISH TALK,BABBLE,1,0,1,0,4.5,1,Y
6063,PRATTLE,PRATTLE,FOOLISH TALK,BLATHER,1,0,1,0,4.5,1,Y
6064,PRATTLE,PRATTLE,FOOLISH TALK,DRAWL,1,0,1,0,4.5,1,Y
6065,PRATTLE,PRATTLE,FOOLISH TALK,DRIVEL,1,0,1,0,4.5,1,Y
6066,PRATTLE,PRATTLE,FOOLISH TALK,GIBBERISH,1,0,1,0,4.5,1,Y
6067,PRATTLE,PRATTLE,FOOLISH TALK,JABBER,1,0,1,0,4.5,1,Y
6068,PRATTLE,PRATTLE,FOOLISH TALK,NONSENSICAL,1,0,1,0,4.5,1,Y
6069,PRATTLE,PRATTLE,FOOLISH TALK,PRATE,1,0,1,0,4.5,1,Y
6070,PRECOCIOUS,PRECOCIOUS,VERY TALENTED (CHILD),PRODIGY,1,0,1,0,1.0,1,Y
6071,PREDILECTION,AFFINITY,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6072,PREDILECTION,AFFINITY,INCLINATION,BENT,2,0,1,0,4.5,1,N
6073,PREDILECTION,AFFINITY,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6074,PREDILECTION,AFFINITY,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6075,PREDILECTION,AFFINITY,INCLINATION,PREDISPOSITION,2,0,1,0,4.5,1,N
6076,PREDILECTION,AFFINITY,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6077,PREDILECTION,AFFINITY,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6078,PREDILECTION,APTITUDE,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6079,PREDILECTION,APTITUDE,INCLINATION,BENT,2,0,1,0,4.5,1,N
6080,PREDILECTION,APTITUDE,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6081,PREDILECTION,APTITUDE,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6082,PREDILECTION,APTITUDE,INCLINATION,PREDISPOSITION,2,0,1,0,4.5,1,N
6083,PREDILECTION,APTITUDE,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6084,PREDILECTION,APTITUDE,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6085,PREDILECTION,BENT,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6086,PREDILECTION,BENT,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6087,PREDILECTION,BENT,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6088,PREDILECTION,BENT,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6089,PREDILECTION,BENT,INCLINATION,PREDISPOSITION,2,0,1,0,4.5,1,N
6090,PREDILECTION,BENT,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6091,PREDILECTION,BENT,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6092,PREDILECTION,DISPOSED,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6093,PREDILECTION,DISPOSED,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6094,PREDILECTION,DISPOSED,INCLINATION,BENT,2,0,1,0,4.5,1,N
6095,PREDILECTION,DISPOSED,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6096,PREDILECTION,DISPOSED,INCLINATION,PREDISPOSITION,2,0,1,0,4.5,1,N
6097,PREDILECTION,DISPOSED,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6098,PREDILECTION,DISPOSED,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6099,PREDILECTION,PENCHANT,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6100,PREDILECTION,PENCHANT,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6101,PREDILECTION,PENCHANT,INCLINATION,BENT,2,0,1,0,4.5,1,N
6102,PREDILECTION,PENCHANT,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6103,PREDILECTION,PENCHANT,INCLINATION,PREDISPOSITION,2,0,1,0,4.5,1,N
6104,PREDILECTION,PENCHANT,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6105,PREDILECTION,PENCHANT,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6106,PREDILECTION,PREDILECTION,INCLINATION,AFFINITY,1,0,1,0,4.5,1,Y
6107,PREDILECTION,PREDILECTION,INCLINATION,APTITUDE,1,0,1,0,4.5,1,Y
6108,PREDILECTION,PREDILECTION,INCLINATION,BENT,1,0,1,0,4.5,1,Y
6109,PREDILECTION,PREDILECTION,INCLINATION,DISPOSED,1,0,1,0,4.5,1,Y
6110,PREDILECTION,PREDILECTION,INCLINATION,PENCHANT,1,0,1,0,4.5,1,Y
6111,PREDILECTION,PREDILECTION,INCLINATION,PREDISPOSITION,1,0,1,0,4.5,1,Y
6112,PREDILECTION,PREDILECTION,INCLINATION,PROCLIVITY,1,0,1,0,4.5,1,Y
6113,PREDILECTION,PREDILECTION,INCLINATION,PROPENSITY,1,0,1,0,4.5,1,Y
6114,PREDILECTION,PREDISPOSITION,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6115,PREDILECTION,PREDISPOSITION,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6116,PREDILECTION,PREDISPOSITION,INCLINATION,BENT,2,0,1,0,4.5,1,N
6117,PREDILECTION,PREDISPOSITION,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6118,PREDILECTION,PREDISPOSITION,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6119,PREDILECTION,PREDISPOSITION,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6120,PREDILECTION,PREDISPOSITION,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6121,PREDILECTION,PROCLIVITY,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6122,PREDILECTION,PROCLIVITY,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6123,PREDILECTION,PROCLIVITY,INCLINATION,BENT,2,0,1,0,4.5,1,N
6124,PREDILECTION,PROCLIVITY,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6125,PREDILECTION,PROCLIVITY,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6126,PREDILECTION,PROCLIVITY,INCLINATION,PREDISPOSITION,2,0,1,0,4.5,1,N
6127,PREDILECTION,PROCLIVITY,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6128,PREDILECTION,PROPENSITY,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6129,PREDILECTION,PROPENSITY,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6130,PREDILECTION,PROPENSITY,INCLINATION,BENT,2,0,1,0,4.5,1,N
6131,PREDILECTION,PROPENSITY,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6132,PREDILECTION,PROPENSITY,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6133,PREDILECTION,PROPENSITY,INCLINATION,PREDISPOSITION,2,0,1,0,4.5,1,N
6134,PREDILECTION,PROPENSITY,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6135,PREDISPOSITION,AFFINITY,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6136,PREDISPOSITION,AFFINITY,INCLINATION,BENT,2,0,1,0,4.5,1,N
6137,PREDISPOSITION,AFFINITY,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6138,PREDISPOSITION,AFFINITY,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6139,PREDISPOSITION,AFFINITY,INCLINATION,PREDILECTION,2,0,1,0,4.5,1,N
6140,PREDISPOSITION,AFFINITY,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6141,PREDISPOSITION,AFFINITY,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6142,PREDISPOSITION,APTITUDE,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6143,PREDISPOSITION,APTITUDE,INCLINATION,BENT,2,0,1,0,4.5,1,N
6144,PREDISPOSITION,APTITUDE,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6145,PREDISPOSITION,APTITUDE,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6146,PREDISPOSITION,APTITUDE,INCLINATION,PREDILECTION,2,0,1,0,4.5,1,N
6147,PREDISPOSITION,APTITUDE,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6148,PREDISPOSITION,APTITUDE,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6149,PREDISPOSITION,BENT,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6150,PREDISPOSITION,BENT,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6151,PREDISPOSITION,BENT,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6152,PREDISPOSITION,BENT,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6153,PREDISPOSITION,BENT,INCLINATION,PREDILECTION,2,0,1,0,4.5,1,N
6154,PREDISPOSITION,BENT,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6155,PREDISPOSITION,BENT,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6156,PREDISPOSITION,DISPOSED,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6157,PREDISPOSITION,DISPOSED,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6158,PREDISPOSITION,DISPOSED,INCLINATION,BENT,2,0,1,0,4.5,1,N
6159,PREDISPOSITION,DISPOSED,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6160,PREDISPOSITION,DISPOSED,INCLINATION,PREDILECTION,2,0,1,0,4.5,1,N
6161,PREDISPOSITION,DISPOSED,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6162,PREDISPOSITION,DISPOSED,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6163,PREDISPOSITION,PENCHANT,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6164,PREDISPOSITION,PENCHANT,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6165,PREDISPOSITION,PENCHANT,INCLINATION,BENT,2,0,1,0,4.5,1,N
6166,PREDISPOSITION,PENCHANT,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6167,PREDISPOSITION,PENCHANT,INCLINATION,PREDILECTION,2,0,1,0,4.5,1,N
6168,PREDISPOSITION,PENCHANT,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6169,PREDISPOSITION,PENCHANT,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6170,PREDISPOSITION,PREDILECTION,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6171,PREDISPOSITION,PREDILECTION,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6172,PREDISPOSITION,PREDILECTION,INCLINATION,BENT,2,0,1,0,4.5,1,N
6173,PREDISPOSITION,PREDILECTION,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6174,PREDISPOSITION,PREDILECTION,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6175,PREDISPOSITION,PREDILECTION,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6176,PREDISPOSITION,PREDILECTION,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6177,PREDISPOSITION,PREDISPOSITION,INCLINATION,AFFINITY,1,0,1,0,4.5,1,Y
6178,PREDISPOSITION,PREDISPOSITION,INCLINATION,APTITUDE,1,0,1,0,4.5,1,Y
6179,PREDISPOSITION,PREDISPOSITION,INCLINATION,BENT,1,0,1,0,4.5,1,Y
6180,PREDISPOSITION,PREDISPOSITION,INCLINATION,DISPOSED,1,0,1,0,4.5,1,Y
6181,PREDISPOSITION,PREDISPOSITION,INCLINATION,PENCHANT,1,0,1,0,4.5,1,Y
6182,PREDISPOSITION,PREDISPOSITION,INCLINATION,PREDILECTION,1,0,1,0,4.5,1,Y
6183,PREDISPOSITION,PREDISPOSITION,INCLINATION,PROCLIVITY,1,0,1,0,4.5,1,Y
6184,PREDISPOSITION,PREDISPOSITION,INCLINATION,PROPENSITY,1,0,1,0,4.5,1,Y
6185,PREDISPOSITION,PROCLIVITY,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6186,PREDISPOSITION,PROCLIVITY,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6187,PREDISPOSITION,PROCLIVITY,INCLINATION,BENT,2,0,1,0,4.5,1,N
6188,PREDISPOSITION,PROCLIVITY,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6189,PREDISPOSITION,PROCLIVITY,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6190,PREDISPOSITION,PROCLIVITY,INCLINATION,PREDILECTION,2,0,1,0,4.5,1,N
6191,PREDISPOSITION,PROCLIVITY,INCLINATION,PROPENSITY,2,0,1,0,4.5,1,N
6192,PREDISPOSITION,PROPENSITY,INCLINATION,AFFINITY,2,0,1,0,4.5,1,N
6193,PREDISPOSITION,PROPENSITY,INCLINATION,APTITUDE,2,0,1,0,4.5,1,N
6194,PREDISPOSITION,PROPENSITY,INCLINATION,BENT,2,0,1,0,4.5,1,N
6195,PREDISPOSITION,PROPENSITY,INCLINATION,DISPOSED,2,0,1,0,4.5,1,N
6196,PREDISPOSITION,PROPENSITY,INCLINATION,PENCHANT,2,0,1,0,4.5,1,N
6197,PREDISPOSITION,PROPENSITY,INCLINATION,PREDILECTION,2,0,1,0,4.5,1,N
6198,PREDISPOSITION,PROPENSITY,INCLINATION,PROCLIVITY,2,0,1,0,4.5,1,N
6199,PREMONITION,FOREBODE,SIGN (WARNING) (-),FORESHADOW,2,0,1,0,3.5,1,N
6200,PREMONITION,FOREBODE,SIGN (WARNING) (-),OMINOUS,2,0,1,0,3.5,1,N
6201,PREMONITION,FOREBODE,SIGN (WARNING) (-),PORTEND,2,0,1,0,3.5,1,N
6202,PREMONITION,FOREBODE,SIGN (WARNING) (-),PORTENT,2,0,1,0,3.5,1,N
6203,PREMONITION,FOREBODE,SIGN (WARNING) (-),SINISTER,2,0,1,0,3.5,1,N
6204,PREMONITION,FORESHADOW,SIGN (WARNING) (-),FOREBODE,2,0,1,0,3.5,1,N
6205,PREMONITION,FORESHADOW,SIGN (WARNING) (-),OMINOUS,2,0,1,0,3.5,1,N
6206,PREMONITION,FORESHADOW,SIGN (WARNING) (-),PORTEND,2,0,1,0,3.5,1,N
6207,PREMONITION,FORESHADOW,SIGN (WARNING) (-),PORTENT,2,0,1,0,3.5,1,N
6208,PREMONITION,FORESHADOW,SIGN (WARNING) (-),SINISTER,2,0,1,0,3.5,1,N
6209,PREMONITION,OMINOUS,SIGN (WARNING) (-),FOREBODE,2,0,1,0,3.5,1,N
6210,PREMONITION,OMINOUS,SIGN (WARNING) (-),FORESHADOW,2,0,1,0,3.5,1,N
6211,PREMONITION,OMINOUS,SIGN (WARNING) (-),PORTEND,2,0,1,0,3.5,1,N
6212,PREMONITION,OMINOUS,SIGN (WARNING) (-),PORTENT,2,0,1,0,3.5,1,N
6213,PREMONITION,OMINOUS,SIGN (WARNING) (-),SINISTER,2,0,1,0,3.5,1,N
6214,PREMONITION,PORTEND,SIGN (WARNING) (-),FOREBODE,2,0,1,0,3.5,1,N
6215,PREMONITION,PORTEND,SIGN (WARNING) (-),FORESHADOW,2,0,1,0,3.5,1,N
6216,PREMONITION,PORTEND,SIGN (WARNING) (-),OMINOUS,2,0,1,0,3.5,1,N
6217,PREMONITION,PORTEND,SIGN (WARNING) (-),PORTENT,2,0,1,0,3.5,1,N
6218,PREMONITION,PORTEND,SIGN (WARNING) (-),SINISTER,2,0,1,0,3.5,1,N
6219,PREMONITION,PORTENT,SIGN (WARNING) (-),FOREBODE,2,0,1,0,3.5,1,N
6220,PREMONITION,PORTENT,SIGN (WARNING) (-),FORESHADOW,2,0,1,0,3.5,1,N
6221,PREMONITION,PORTENT,SIGN (WARNING) (-),OMINOUS,2,0,1,0,3.5,1,N
6222,PREMONITION,PORTENT,SIGN (WARNING) (-),PORTEND,2,0,1,0,3.5,1,N
6223,PREMONITION,PORTENT,SIGN (WARNING) (-),SINISTER,2,0,1,0,3.5,1,N
6224,PREMONITION,PREMONITION,SIGN (WARNING) (-),FOREBODE,1,0,1,0,3.5,1,Y
6225,PREMONITION,PREMONITION,SIGN (WARNING) (-),FORESHADOW,1,0,1,0,3.5,1,Y
6226,PREMONITION,PREMONITION,SIGN (WARNING) (-),OMINOUS,1,0,1,0,3.5,1,Y
6227,PREMONITION,PREMONITION,SIGN (WARNING) (-),PORTEND,1,0,1,0,3.5,1,Y
6228,PREMONITION,PREMONITION,SIGN (WARNING) (-),PORTENT,1,0,1,0,3.5,1,Y
6229,PREMONITION,PREMONITION,SIGN (WARNING) (-),SINISTER,1,0,1,0,3.5,1,Y
6230,PREMONITION,SINISTER,SIGN (WARNING) (-),FOREBODE,2,0,1,0,3.5,1,N
6231,PREMONITION,SINISTER,SIGN (WARNING) (-),FORESHADOW,2,0,1,0,3.5,1,N
6232,PREMONITION,SINISTER,SIGN (WARNING) (-),OMINOUS,2,0,1,0,3.5,1,N
6233,PREMONITION,SINISTER,SIGN (WARNING) (-),PORTEND,2,0,1,0,3.5,1,N
6234,PREMONITION,SINISTER,SIGN (WARNING) (-),PORTENT,2,0,1,0,3.5,1,N
6235,PRESAGE,AUGUR/AUGURY,PREDICTION,FORECAST,2,0,1,0,3.5,1,N
6236,PRESAGE,AUGUR/AUGURY,PREDICTION,FORESIGHT/ FORESEE,2,0,1,0,3.5,1,N
6237,PRESAGE,AUGUR/AUGURY,PREDICTION,FORETELL,2,0,1,0,3.5,1,N
6238,PRESAGE,AUGUR/AUGURY,PREDICTION,PRESCIENCE,2,0,1,0,3.5,1,N
6239,PRESAGE,AUGUR/AUGURY,PREDICTION,PROGNOSIS,2,0,1,0,3.5,1,N
6240,PRESAGE,FORECAST,PREDICTION,AUGUR/AUGURY,2,0,1,0,3.5,1,N
6241,PRESAGE,FORECAST,PREDICTION,FORESIGHT/ FORESEE,2,0,1,0,3.5,1,N
6242,PRESAGE,FORECAST,PREDICTION,FORETELL,2,0,1,0,3.5,1,N
6243,PRESAGE,FORECAST,PREDICTION,PRESCIENCE,2,0,1,0,3.5,1,N
6244,PRESAGE,FORECAST,PREDICTION,PROGNOSIS,2,0,1,0,3.5,1,N
6245,PRESAGE,FORESIGHT/ FORESEE,PREDICTION,AUGUR/AUGURY,2,0,1,0,3.5,1,N
6246,PRESAGE,FORESIGHT/ FORESEE,PREDICTION,FORECAST,2,0,1,0,3.5,1,N
6247,PRESAGE,FORESIGHT/ FORESEE,PREDICTION,FORETELL,2,0,1,0,3.5,1,N
6248,PRESAGE,FORESIGHT/ FORESEE,PREDICTION,PRESCIENCE,2,0,1,0,3.5,1,N
6249,PRESAGE,FORESIGHT/ FORESEE,PREDICTION,PROGNOSIS,2,0,1,0,3.5,1,N
6250,PRESAGE,FORETELL,PREDICTION,AUGUR/AUGURY,2,0,1,0,3.5,1,N
6251,PRESAGE,FORETELL,PREDICTION,FORECAST,2,0,1,0,3.5,1,N
6252,PRESAGE,FORETELL,PREDICTION,FORESIGHT/ FORESEE,2,0,1,0,3.5,1,N
6253,PRESAGE,FORETELL,PREDICTION,PRESCIENCE,2,0,1,0,3.5,1,N
6254,PRESAGE,FORETELL,PREDICTION,PROGNOSIS,2,0,1,0,3.5,1,N
6255,PRESAGE,PRESAGE,PREDICTION,AUGUR/AUGURY,1,0,1,0,3.5,1,Y
6256,PRESAGE,PRESAGE,PREDICTION,FORECAST,1,0,1,0,3.5,1,Y
6257,PRESAGE,PRESAGE,PREDICTION,FORESIGHT/ FORESEE,1,0,1,0,3.5,1,Y
6258,PRESAGE,PRESAGE,PREDICTION,FORETELL,1,0,1,0,3.5,1,Y
6259,PRESAGE,PRESAGE,PREDICTION,PRESCIENCE,1,0,1,0,3.5,1,Y
